case_id	suite	operation	legality	family	current_expectation	current_parser_state	current_parser_errno	stage1_requirement	stage2_requirement	packet_sha256
frame.s1g_ndp.2mhz.type1	frame	capability_only	assigned_non_peach_phy	s1g_ndp	not_representable_as_monitor_mpdu	not_applicable	None	static_hardware_unsupported	hardware_unsupported	957b88b12730e646e0f33d3618b77dfa579e8231e3c59c7104be7165611c8027
frame.s1g_ndp.2mhz.type2	frame	capability_only	assigned_non_peach_phy	s1g_ndp	not_representable_as_monitor_mpdu	not_applicable	None	static_hardware_unsupported	hardware_unsupported	395c2f5598a1643a205154c6f4c46ce36895b28e6c35660a95e5c6fd5ef9aeab
frame.s1g_ndp.2mhz.type3	frame	capability_only	assigned_non_peach_phy	s1g_ndp	not_representable_as_monitor_mpdu	not_applicable	None	static_hardware_unsupported	hardware_unsupported	a665e6b115dd56fd3e0c89be631e6eda8e9666b822e0bd7026bf0822c4bbc68f
frame.s1g_ndp.2mhz.type4	frame	capability_only	assigned_non_peach_phy	s1g_ndp	not_representable_as_monitor_mpdu	not_applicable	None	static_hardware_unsupported	hardware_unsupported	88420266dfd64d604627234a8a6c75cf6477c6fd5505df0d17c59959ae9ce234
frame.s1g_ndp.2mhz.type5	frame	capability_only	assigned_non_peach_phy	s1g_ndp	not_representable_as_monitor_mpdu	not_applicable	None	static_hardware_unsupported	hardware_unsupported	49e8e3297545c15ab6a79471a7a34d43e24a8f1cb25ea3d8417c61f699267a3f
frame.s1g_ndp.2mhz.type6	frame	capability_only	assigned_non_peach_phy	s1g_ndp	not_representable_as_monitor_mpdu	not_applicable	None	static_hardware_unsupported	hardware_unsupported	b45482224b439a3d548c65378929b7dcc16a42288530b7b20d5c8103cc879d10
frame.s1g_ndp.2mhz.type7	frame	capability_only	assigned_non_peach_phy	s1g_ndp	not_representable_as_monitor_mpdu	not_applicable	None	static_hardware_unsupported	hardware_unsupported	e16ab60aa1eeb7074ca590e8a95bc4ce6264aa74f4f79359e580ede60b892bbe
radiotap.00.tsft.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	df3e175229bc40fe93261cb8d4f255a2cccdf9aac0d1ba5879515555e6c813e7
radiotap.00.tsft.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	751479403c8dccdd22720a762776dc3f94625bf0ed2f6a0e33c2b97eb6f05deb
radiotap.00.tsft.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	f2bb45887f27959936dd8b3387e9318ebeb15c04602b0cc1818354b0297ddb84
radiotap.01.flags.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	075ca0807f3364cec7138b6e478f477e9d6aeceee34259b4bd31f31728091193
radiotap.01.flags.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	66b894ac1d646eb4d259230b98c99bd1ec792e4c6e03e3caa6dadb06c3c8014d
radiotap.01.flags.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	9ffa181278b632024d0fd4420818886deb8e04cb10dd9e91514a64d7760927bb
radiotap.02.rate.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	0d6fc2fee2a8608f95774faaaa184e8a1d28aa390fcedaed79880400d8e0bb1b
radiotap.02.rate.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	48f61c127991604b52b8832107f95975843a3832d6ae99ff65a6096bc1073eb4
radiotap.02.rate.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	75dcafe7b888ae3e98d571da0ee79bccd035911feabc253c8ee659e19cacd055
radiotap.03.channel.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	8dec623318a9333375f7f49bfefca84eabd6628c2f5c2f870de42cdf1fc26fd0
radiotap.03.channel.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	330d54677b47d8f26db6c4edfcd49e65144ada96e51cdb9efb0bab56671e2283
radiotap.03.channel.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	2860f704b98b252ad30bd5796edb907b07d2d322adbbe37c9354f75b5fdd15f2
radiotap.04.fhss.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	90df36065d90e70fe879be3a0ac8c740a64d4cd6f9cdb15dc74866213c67c595
radiotap.04.fhss.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	2aaaab07a6ebd7be0d161a5cd29da9fbbc029937169b1c4a040db8f98ad11e11
radiotap.04.fhss.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	1b622ee69243511ff673e2dedb63ff7b008ba364e3e4b421a6c8f6e17725aa25
radiotap.05.dbm_antsignal.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	962651a16ad2427bde5c7f2e63e5488d9a3b7f9dbe9b6c080b19493505cd6ee3
radiotap.05.dbm_antsignal.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	df2bd0088584d21601bfceb0448c93dd81a4116909362e169415351945077a34
radiotap.05.dbm_antsignal.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	489ab95665d171e788bc0cc248190147fbbf0e8cd98b7047320e0daa89a8898f
radiotap.06.dbm_antnoise.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	6c92c6982b13cd676fd2e311b026e23beb082bade64122b975e3399a662f35d3
radiotap.06.dbm_antnoise.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	121191315faaba026e51dd55391912fb15bd0bf221b16a184e35ea6caf2fe4f9
radiotap.06.dbm_antnoise.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	ee7e60be6ff97d2b7ff87d3021dcee7dac6d91e73c1f544b6b3c7b7617ad2adc
radiotap.07.lock_quality.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	cd51dc2013daf84292a952f5caefbfc940338101cea8de006c0668942968524a
radiotap.07.lock_quality.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	8d50dcbf2a306b2ba55c5b92bd92b6aeec68ef15de39e979841ecf44056e80ec
radiotap.07.lock_quality.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	4c81c7e94c25770b20e03adf105b6b18cfe89a88ae458e2117f9d64ca5365c58
radiotap.08.tx_attenuation.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	013ae5dd8501fba3f64b69b7c99fbfb7cfb8a82c2bf683ace7a672076b2bdd1a
radiotap.08.tx_attenuation.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	ad7e2daf9f191059a61b9bb0ec1ad8ea7af15515b01fed23b5180a4d9b509cdb
radiotap.08.tx_attenuation.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	7a57a8f119aef7286786f91116f566c573710b72b9559bef785f7010f33867ce
radiotap.09.db_tx_attenuation.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	8d74f3eb0ce5f2e2d83eb069e4f31bbfaecfc8ea5318f5b8465a3e1f926e4893
radiotap.09.db_tx_attenuation.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	204bbefcb048a5902cda5dd84df9f0c4f8f206816247aa4b868f10dfdd75ffd9
radiotap.09.db_tx_attenuation.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	94644df9ca07543d4def495826bfd2ac859d63647ed3a903388ba758c2e42250
radiotap.10.dbm_tx_power.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	c308eda8549dea6c1d891f6d0ae577c8e717e3e32660e3081f0303014b30b36b
radiotap.10.dbm_tx_power.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	a3b1ef020148714c4b80978ec64a6ee2d9584fed79bfea74011e93b83de7f698
radiotap.10.dbm_tx_power.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	9b315cf6904627e037357b4ce6bb2e6da245088c8aa4c7de404a0a7c0e943f28
radiotap.11.antenna.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	34d85d78d8287df2666f8feff9ccb50895a5ba09d0a2d465d7076b43296ee05a
radiotap.11.antenna.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	850c33362c513f7d707cefef53c432d733315ec974ee7f672deab8ffada8e4d5
radiotap.11.antenna.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	2101f2c210ab65137bea58b18d168c9a226dfcb127ae3fdf127b991484c2afc4
radiotap.12.db_antsignal.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	7ebdf04ac186f2586d0c28b168e8b0be33d60c8ca1c0a8e99e7ebab94ade5c7c
radiotap.12.db_antsignal.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	aa8135c20c8636e070d28d6e87154db8ef6d657fef3c081bbe160445a9cb6299
radiotap.12.db_antsignal.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	4ec98c5950d74833cf47e79118d4c39f3766fb83cf7bbee768dc550dc91056e0
radiotap.13.db_antnoise.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	dc44c2fee3c59b407d10fce8a37b1abaef17b7c194530a81fc60aad9e728ae00
radiotap.13.db_antnoise.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	5065dc9a9753482b2d6687827137d2e8c92d0d10780c91412121f475cdb2f38a
radiotap.13.db_antnoise.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	c0d31f45398a1f3a41afa3e25eae297e498af2d41b8856122f56e368f8d09404
radiotap.14.rx_flags.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	40a93013a0316a7f2157e5df3a4e952e48ff660f14d27d4aade58dc811f69980
radiotap.14.rx_flags.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	2ad76238f0d15ebe26abb21b654660273f45237ed4054869d4c8b76149797c54
radiotap.14.rx_flags.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	cb52b0df67e94aefd4c344f8721798ca49b711bfd1ed40c40c9ba13c44b2b59c
radiotap.15.tx_flags.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	8d52557367d2629aaecd42bda5fc54fe3b6f2e230e0be917016421b00422ed3d
radiotap.15.tx_flags.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	92a040d8154c3a17d87a9591c523d0b99579de2aacc88989b754afd2cdc2e07c
radiotap.15.tx_flags.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	577331b1cfdb8f6ff1699469ece5397feadbf98546b9e256fab72e2ff70f96de
radiotap.16.rts_retries.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	cb4535519ddef2bb11b1ef4886288f0ff6e38c8f1c4a7a029722f945a52bc912
radiotap.16.rts_retries.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	f3db21c97a962553f32870773f29caedbb47855f8212c5f5f3ba64952cb89aad
radiotap.16.rts_retries.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	57d38b4d4006a96fa34ed20f03c0ceb7306ad6d34ba63c06546cc1795792587a
radiotap.17.data_retries.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	ff29d469d360862844a85442d4287004f881b61263664f54f62c179e940f9347
radiotap.17.data_retries.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	354dc372d9b4cdab539f402cf26c16d2ce46a21a08bd788fc0258aa52e494e1d
radiotap.17.data_retries.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	5b98664482fb2276ee94935844c40ffd5e7b129b0ec2872cc826701cac30fc67
radiotap.18.xchannel.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	26aae99796ef8b1c99c327ce5efb2e26a832f2e56860b8421bac4cac17a8ae86
radiotap.18.xchannel.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	dc3640a6ff0a1ec863b0042e256435bae10d79180bc8464d4097e45f880c3902
radiotap.18.xchannel.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	95f41ce89582ffaee1a93fdf5aa770eed4a6977870443b7981e25323bff83b94
radiotap.19.mcs.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	0ec7b1ebaefcac35db6c8e5bf05b3a1254a106f22fbc23877ebc3d1f67f22c9a
radiotap.19.mcs.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	b4ec3cf1cf9375bb508e271ad79d3f8864c0ce342303590004e4866a0089e97c
radiotap.19.mcs.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	18bdb1f2db3187a6643403f76019394e4fce47f0aafd03bbdd542c2cd3fc4852
radiotap.20.ampdu_status.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	982c1dfe3913944a7eaa6785c01e585d043cf3d8b063e7ac3a0bbf35203026be
radiotap.20.ampdu_status.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	b8e67b786dbb90ab5dbefe76542baf716c07c0d415e0ce1b57d4097bdceb9777
radiotap.20.ampdu_status.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	090fa7f53fda8c6819a10f4401ed281b856279335f7ce4d3ac8f1f591cf64ec3
radiotap.21.vht.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	b818c0f06b52f4db9d58fc993a4bee4cf200ad470ef9885f166a055341d9a619
radiotap.21.vht.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	ececddddb145bb1c344a730a66ad69bc414d5495d4b62905d7417e9c40c46f59
radiotap.21.vht.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	fb683eb9ac2f9e237301c555b774be81c32eb42022650048340ddf36027f6c01
radiotap.22.timestamp.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	cc587319926311f52e74e7cced1852090b8a98e05011a77fd9568f0c69948d67
radiotap.22.timestamp.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	918e8bd0ae25d21da3e2e4b6c04cda4702fc4c7390fb7715d63ce277d49ac857
radiotap.22.timestamp.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	74d4b7f0fc66c184e7d3af8b10039cf17b217b87f2bb9ea29d95fd8e7a109153
radiotap.23.he.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	d3f9047c614e3b6c2f4403e88740fb491dfea43628cf7d0ba6d2f4997264dd4d
radiotap.23.he.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	direction_semantics_and_backend_effect_or_precise_reject	cbcebe8def6c3a2b239071fd14b9e663788776cd928aab653af49179d1cf6f18
radiotap.23.he.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	896b027be4ec03991c9325967ec7b7dc9f69f09928e3e2a85e7ac3f376737950
radiotap.24.he_mu.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	4dac4f28a86b0b89c92a32eb1b8254364c6d705dab04d20eea9c1bc3fdad8f4a
radiotap.24.he_mu.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	f534913f924039c8af688da088cf7e6ac57552d4343363334adf7db08079424a
radiotap.24.he_mu.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	197ba85f4e2d74d3ce99892e111b818147b63a0aa4ed9d62505f4f0e64c451b7
radiotap.25.he_mu_other_user.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	23b37af30e6c7b785b2efb0cf6113ea11f66ae5ee9b17c70553734680342c6a6
radiotap.25.he_mu_other_user.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	b0b1330bff42d5d439d44d78633fe7cd3159ee3672e5aebc8733e4648b833103
radiotap.25.he_mu_other_user.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	3dbad1ab27005f1e0d66e81113b2f195709c07d912f3ebaef6b5a8bc8b1f492d
radiotap.26.zero_len_psdu.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	e2e2dbcc737f1bd719cb2c7203dba514ad9b2242457578e80636b96439eae5a3
radiotap.26.zero_len_psdu.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	49183c85181670683289fc6634ce0f97b93be326290864593dac041f1a4497ef
radiotap.26.zero_len_psdu.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	a75784778c5d9d4afad83542958c58627387a54eb73e98781da813a38b01e210
radiotap.27.lsig.present_zero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	db31d4a5514dcf40e162b1c99a5107b9de0333db74ce36e4d67c2c309ccf276a
radiotap.27.lsig.present_nonzero	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_fixed	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_backend_effect_or_precise_reject	a65c574a4e64ccc42af94eb10bbb53eaac3dfb7724b5c7dc36cb19dd556f3a31
radiotap.27.lsig.truncated	radiotap	parse_only	malformed	radiotap_fixed	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	93e11fda4a3b6222927047eb8085d9cffe6c37a26e15cbbc8285bc1415af252d
radiotap.28.tlv.usig	radiotap	parse_only	structurally_valid	radiotap_tlv	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	tx_direction_semantics_or_precise_reject	a7419e0af5d4f4b62db82f5fb73a72ae188dda17e6e516bd531256b5f9552adb
radiotap.28.tlv.eht	radiotap	parse_only	structurally_valid	radiotap_tlv	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	tx_direction_semantics_or_precise_reject	310902b660e44413d9a8841d3512b826601150918922f93b4fcb17b29f715a03
radiotap.28.tlv.usig_eht_stream	radiotap	parse_only	structurally_valid	radiotap_tlv	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	tx_direction_semantics_or_precise_reject	00b18e3bd67e3c1bb58f26aa0ca8dec6d41bfa4ce0cb89ee28915501539b6155
