case_id	case_cookie	packet_sha256	operation	current_parser_state	current_parser_errno	packet_hex
frame.pv0.data.00.crypto.ccmp256.pn_max48	29f15aefba26e8ca	faadf3a50993bbcba4701881105590959073056d6e04cfe78120497b04175078	send_after_continuity_fix	accepted	0	00000c00048000000c000000084045230211223344550266778899aa02a1a2a3a4a5c01afdffffdfffff000053314d00000044444444444444444444444444444444
frame.pv0.data.00.crypto.gcmp128.pn_zero	739ad77ae6d6a8de	fcb09b66d178fdcae1de9d50a9bb34a8981f37e961c110a7ea0c5543c25c1cf7	send_after_continuity_fix	accepted	0	00000c00048000000c000000084045230211223344550266778899aa02a1a2a3a4a5d01a030000200000000053314d00000047474747474747474747474747474747
frame.pv0.data.00.crypto.gcmp128.pn_one	4e095ff06fc81316	4a1bc1ec20f99981265c37e872e6497f4fb8043cdc123c8455337b819e318bde	send_after_continuity_fix	accepted	0	00000c00048000000c000000084045230211223344550266778899aa02a1a2a3a4a5e01a020000200000000053314d00000047474747474747474747474747474747
frame.pv0.data.00.crypto.gcmp128.pn_max48	857e2ba5f0ea0709	d14d79363069f53a239e7886e6f37b01907c3f1a09f468789fe237e9691ab9dd	send_after_continuity_fix	accepted	0	00000c00048000000c000000084045230211223344550266778899aa02a1a2a3a4a5f01afcffffdfffff000053314d00000047474747474747474747474747474747
frame.pv0.data.00.crypto.gcmp256.pn_zero	0fdbe38e3db6e5d6	0744c5bbdd4a53c17b412d23e5309a43cec9606f8f4b8334e5e077f29b2c2443	send_after_continuity_fix	accepted	0	00000c00048000000c000000084045230211223344550266778899aa02a1a2a3a4a5001b040000200000000053314d00000048484848484848484848484848484848
frame.pv0.data.00.crypto.gcmp256.pn_one	c3f6b5ce246e389b	021badad0e19bcd85619e5d7949dde1a05512954844575938ed21f6d68dee254	send_after_continuity_fix	accepted	0	00000c00048000000c000000084045230211223344550266778899aa02a1a2a3a4a5101b050000200000000053314d00000048484848484848484848484848484848
frame.pv0.data.00.crypto.gcmp256.pn_max48	9e304576c4443e36	4101ccff096890fb7d78409ef460cee7d1d264e18825e5ad0cddc6e91d32f3ee	send_after_continuity_fix	accepted	0	00000c00048000000c000000084045230211223344550266778899aa02a1a2a3a4a5201bfbffffdfffff000053314d00000048484848484848484848484848484848
frame.pv0.data.08.crypto.wep40.pn_zero	8d5bb85df4880c86	d606712a0083c2ec3da6a58435e1aacf10306762a3bfac3b76021697271ae6af	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5301b05000102030053314d08000049494949
frame.pv0.data.08.crypto.wep40.pn_one	d5dbd8f469f4e9c6	ed7aac0d3d3f6ff9023e998551bd420bbe57aff0041425ff6997458c79352907	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5401b05000002030053314d08000049494949
frame.pv0.data.08.crypto.wep40.pn_max48	06e93f2fd3e633a8	79c4be90f688a7bc346d767532a10cf2fbf96af3dd4105ee466d51734c8ac597	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5501b0500fefdfcff53314d08000049494949
frame.pv0.data.08.crypto.tkip.pn_zero	2fc22d2b7cfc9636	05a46d7e2f5790517446749a78b6a4af6b4710b4b51347ed9218a82d4629efee	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5601b0500012100200000000053314d0800004d4d4d4d4d4d4d4d4d4d4d4d
frame.pv0.data.08.crypto.tkip.pn_one	7cb7c26fc90ca7d7	839f532858eaf0783adfe3d2fac50a5ff8f26b4d97f5fca8134ee3a7b85c27d5	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5701b0500002100200000000053314d0800004d4d4d4d4d4d4d4d4d4d4d4d
frame.pv0.data.08.crypto.tkip.pn_max48	7a4d94660bac3b3f	c72518c761bb587d0d32e16d75379c86066ad6742d1c03396ca9a016d333e26a	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5801b0500fedeffdfffff000053314d0800004d4d4d4d4d4d4d4d4d4d4d4d
frame.pv0.data.08.crypto.ccmp128.pn_zero	bf889804c85732bc	361f31534f0845357cec13c1e8b90bfe75a37501db58f42d5434021749c61968	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5901b0500010000200000000053314d0800004343434343434343
frame.pv0.data.08.crypto.ccmp128.pn_one	f2f4ce502d9270ef	949248fbfe7b1956597050446b13f3fc28edb141e58d9bbe71ddf5a899276c72	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5a01b0500000000200000000053314d0800004343434343434343
frame.pv0.data.08.crypto.ccmp128.pn_max48	8266cdd7cb711380	8b19ced4147e3373e6d192c9d2baf1b6726b905b05d498739b8182730d173716	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5b01b0500feffffdfffff000053314d0800004343434343434343
frame.pv0.data.08.crypto.ccmp256.pn_zero	331c7684f9e794f7	7db0b7a3c61161a3fa5497d6a12d62f3d7d31e410c38ebe20fe3b0ec10b26244	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5c01b0500020000200000000053314d08000044444444444444444444444444444444
frame.pv0.data.08.crypto.ccmp256.pn_one	18ef314374aa560d	de24e6341be6f81e795d11a7fc73070e50d565953825da91125a6db2869ff4e2	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5d01b0500030000200000000053314d08000044444444444444444444444444444444
frame.pv0.data.08.crypto.ccmp256.pn_max48	3961023f3c08628f	71b461d1de6bf94edeaf4eae7512a5787c4062aa0c3e39575ed2662ccfa25838	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5e01b0500fdffffdfffff000053314d08000044444444444444444444444444444444
frame.pv0.data.08.crypto.gcmp128.pn_zero	57f98dd68ba8225c	a57c5cdba5c350b70f5a99f363924fbcf3b4eea057323dae301b3a44f8bf4262	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5f01b0500030000200000000053314d08000047474747474747474747474747474747
frame.pv0.data.08.crypto.gcmp128.pn_one	07cea0d7d5ebbd8d	bd3a9799e709fa2647bf46a09239502edf21a80be530ae4b642873660ef97fb0	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5001c0500020000200000000053314d08000047474747474747474747474747474747
frame.pv0.data.08.crypto.gcmp128.pn_max48	e9cbeb7e5e069fcc	693996fb7c8917b7d9fded146a70dfcfb94366c8d67b175dde4162a0f1915333	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5101c0500fcffffdfffff000053314d08000047474747474747474747474747474747
frame.pv0.data.08.crypto.gcmp256.pn_zero	c6d0c1245eccbc72	24d11c556f87a33d740eb0177d876bb6c694eeb72f7dc270fd86e1ad19c8df4e	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5201c0500040000200000000053314d08000048484848484848484848484848484848
frame.pv0.data.08.crypto.gcmp256.pn_one	1295ed22992928e9	6d4b6d18fa00283dbfb331904be3842cd5b1d132fe5bf1ebcd670cc14996be71	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5301c0500050000200000000053314d08000048484848484848484848484848484848
frame.pv0.data.08.crypto.gcmp256.pn_max48	6c4de66d358e03a5	b894d85ab00bfa963ea260d7439a2cff3c39b4d5853eac4abc8b91619501ea97	send_after_continuity_fix	accepted	0	00000c00048000000c000000884045230211223344550266778899aa02a1a2a3a4a5401c0500fbffffdfffff000053314d08000048484848484848484848484848484848
frame.pv0.data.00.oversize_max_plus_one	f9e1a410f2e70088	0850e9636beb597810fca9aa8798bd0085f1e4487054d09e1c81d618aaf4c00c	parse_only	rejected	-90	00000c00048000000c000000080045230211223344550266778899aa02a1a2a3a4a5501c585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858
radiotap.00.tsft.present_zero	eafc3faeb543fd22	df3e175229bc40fe93261cb8d4f255a2cccdf9aac0d1ba5879515555e6c813e7	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	00001000010000000000000000000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.00.tsft.present_nonzero	75a48a007f87fb4f	751479403c8dccdd22720a762776dc3f94625bf0ed2f6a0e33c2b97eb6f05deb	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	000010000100000031383f464d545b62400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.00.tsft.truncated	cb920606b1306a3f	f2bb45887f27959936dd8b3387e9318ebeb15c04602b0cc1818354b0297ddb84	parse_only	rejected	-22	00000f00010000005a5a5a5a5a5a5a400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.01.flags.present_zero	9b41fe3d2f064bc5	075ca0807f3364cec7138b6e478f477e9d6aeceee34259b4bd31f31728091193	parse_then_send_if_accepted_after_continuity_fix	accepted	0	000009000200000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.01.flags.present_nonzero	7d3d7a1eba0c09c2	66b894ac1d646eb4d259230b98c99bd1ec792e4c6e03e3caa6dadb06c3c8014d	parse_then_send_if_accepted_after_continuity_fix	accepted	0	000009000200000010400045230211223344550266778899aa02a1a2a3a4a5100011223344
radiotap.01.flags.truncated	42914c5961de2544	9ffa181278b632024d0fd4420818886deb8e04cb10dd9e91514a64d7760927bb	parse_only	rejected	-22	0000080002000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.02.rate.present_zero	b6123aac25cfb010	0d6fc2fee2a8608f95774faaaa184e8a1d28aa390fcedaed79880400d8e0bb1b	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	000009000400000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.02.rate.present_nonzero	d678c15cc5458394	48f61c127991604b52b8832107f95975843a3832d6ae99ff65a6096bc1073eb4	parse_then_send_if_accepted_after_continuity_fix	accepted	0	00000900040000000c400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.02.rate.truncated	591026bacd180887	75dcafe7b888ae3e98d571da0ee79bccd035911feabc253c8ee659e19cacd055	parse_only	rejected	-22	0000080004000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.03.channel.present_zero	6f0b19d247efa43c	8dec623318a9333375f7f49bfefca84eabd6628c2f5c2f870de42cdf1fc26fd0	parse_then_send_if_accepted_after_continuity_fix	rejected	-22	00000c000800000000000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.03.channel.present_nonzero	63ae2e1aaa1f673f	330d54677b47d8f26db6c4edfcd49e65144ada96e51cdb9efb0bab56671e2283	parse_then_send_if_accepted_after_continuity_fix	accepted	0	00000c000800000099164001400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.03.channel.truncated	969d1e67c23aaa90	2860f704b98b252ad30bd5796edb907b07d2d322adbbe37c9354f75b5fdd15f2	parse_only	rejected	-22	00000b00080000005a5a5a400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.04.fhss.present_zero	be7f90d88a1dc73e	90df36065d90e70fe879be3a0ac8c740a64d4cd6f9cdb15dc74866213c67c595	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	00000a00100000000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.04.fhss.present_nonzero	d1b0e46a73e57272	2aaaab07a6ebd7be0d161a5cd29da9fbbc029937169b1c4a040db8f98ad11e11	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	00000a00100000003138400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.04.fhss.truncated	d8b4d660336ed255	1b622ee69243511ff673e2dedb63ff7b008ba364e3e4b421a6c8f6e17725aa25	parse_only	rejected	-22	00000900100000005a400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.05.dbm_antsignal.present_zero	b6f6868665492326	962651a16ad2427bde5c7f2e63e5488d9a3b7f9dbe9b6c080b19493505cd6ee3	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	000009002000000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.05.dbm_antsignal.present_nonzero	3e43df3d0995e4e2	df2bd0088584d21601bfceb0448c93dd81a4116909362e169415351945077a34	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	000009002000000031400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.05.dbm_antsignal.truncated	c08215279f50c4b6	489ab95665d171e788bc0cc248190147fbbf0e8cd98b7047320e0daa89a8898f	parse_only	rejected	-22	0000080020000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.06.dbm_antnoise.present_zero	f52bb9a72cb5de51	6c92c6982b13cd676fd2e311b026e23beb082bade64122b975e3399a662f35d3	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	000009004000000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.06.dbm_antnoise.present_nonzero	9df561a0b9ccd8e9	121191315faaba026e51dd55391912fb15bd0bf221b16a184e35ea6caf2fe4f9	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	000009004000000031400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.06.dbm_antnoise.truncated	9f5de8fbe9100e4a	ee7e60be6ff97d2b7ff87d3021dcee7dac6d91e73c1f544b6b3c7b7617ad2adc	parse_only	rejected	-22	0000080040000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.07.lock_quality.present_zero	57a02bc12b9478a9	cd51dc2013daf84292a952f5caefbfc940338101cea8de006c0668942968524a	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	00000a00800000000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.07.lock_quality.present_nonzero	d2d330e5f3b663d9	8d50dcbf2a306b2ba55c5b92bd92b6aeec68ef15de39e979841ecf44056e80ec	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	00000a00800000003138400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.07.lock_quality.truncated	dc7d1e356b283ff3	4c81c7e94c25770b20e03adf105b6b18cfe89a88ae458e2117f9d64ca5365c58	parse_only	rejected	-22	00000900800000005a400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.08.tx_attenuation.present_zero	e5f879d330296d2c	013ae5dd8501fba3f64b69b7c99fbfb7cfb8a82c2bf683ace7a672076b2bdd1a	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	00000a00000100000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.08.tx_attenuation.present_nonzero	ec588427bd0828d3	ad7e2daf9f191059a61b9bb0ec1ad8ea7af15515b01fed23b5180a4d9b509cdb	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	00000a00000100003138400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.08.tx_attenuation.truncated	575d1dcbf6fb3abd	7a57a8f119aef7286786f91116f566c573710b72b9559bef785f7010f33867ce	parse_only	rejected	-22	00000900000100005a400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.09.db_tx_attenuation.present_zero	5441fea88b80c5fd	8d74f3eb0ce5f2e2d83eb069e4f31bbfaecfc8ea5318f5b8465a3e1f926e4893	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	00000a00000200000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.09.db_tx_attenuation.present_nonzero	a205dbc523310e93	204bbefcb048a5902cda5dd84df9f0c4f8f206816247aa4b868f10dfdd75ffd9	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	00000a00000200003138400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.09.db_tx_attenuation.truncated	a515b632c425fdc9	94644df9ca07543d4def495826bfd2ac859d63647ed3a903388ba758c2e42250	parse_only	rejected	-22	00000900000200005a400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.10.dbm_tx_power.present_zero	39665c69ed928929	c308eda8549dea6c1d891f6d0ae577c8e717e3e32660e3081f0303014b30b36b	parse_then_send_if_accepted_after_continuity_fix	accepted	0	000009000004000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.10.dbm_tx_power.present_nonzero	f8462d06c0339eac	a3b1ef020148714c4b80978ec64a6ee2d9584fed79bfea74011e93b83de7f698	parse_then_send_if_accepted_after_continuity_fix	accepted	0	00000900000400000a400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.10.dbm_tx_power.truncated	92f421cd9f5cc72c	9b315cf6904627e037357b4ce6bb2e6da245088c8aa4c7de404a0a7c0e943f28	parse_only	rejected	-22	0000080000040000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.11.antenna.present_zero	08ad90edd41ed471	34d85d78d8287df2666f8feff9ccb50895a5ba09d0a2d465d7076b43296ee05a	parse_then_send_if_accepted_after_continuity_fix	accepted	0	000009000008000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.11.antenna.present_nonzero	298ace3b7e6612a7	850c33362c513f7d707cefef53c432d733315ec974ee7f672deab8ffada8e4d5	parse_then_send_if_accepted_after_continuity_fix	accepted	0	000009000008000003400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.11.antenna.truncated	2242d81faf806454	2101f2c210ab65137bea58b18d168c9a226dfcb127ae3fdf127b991484c2afc4	parse_only	rejected	-22	0000080000080000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.12.db_antsignal.present_zero	35950509250cc805	7ebdf04ac186f2586d0c28b168e8b0be33d60c8ca1c0a8e99e7ebab94ade5c7c	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	000009000010000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.12.db_antsignal.present_nonzero	addd14dcd43b5c35	aa8135c20c8636e070d28d6e87154db8ef6d657fef3c081bbe160445a9cb6299	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	000009000010000031400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.12.db_antsignal.truncated	cf008f7e7f82a039	4ec98c5950d74833cf47e79118d4c39f3766fb83cf7bbee768dc550dc91056e0	parse_only	rejected	-22	0000080000100000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.13.db_antnoise.present_zero	19e0523b40631f1c	dc44c2fee3c59b407d10fce8a37b1abaef17b7c194530a81fc60aad9e728ae00	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	000009000020000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.13.db_antnoise.present_nonzero	a3f4d10a1ef28e65	5065dc9a9753482b2d6687827137d2e8c92d0d10780c91412121f475cdb2f38a	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	000009000020000031400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.13.db_antnoise.truncated	961985d5db7231b5	c0d31f45398a1f3a41afa3e25eae297e498af2d41b8856122f56e368f8d09404	parse_only	rejected	-22	0000080000200000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.14.rx_flags.present_zero	53bbf07a64554aa7	40a93013a0316a7f2157e5df3a4e952e48ff660f14d27d4aade58dc811f69980	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	00000a00004000000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.14.rx_flags.present_nonzero	c2c76a890644be5d	2ad76238f0d15ebe26abb21b654660273f45237ed4054869d4c8b76149797c54	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	00000a00004000003138400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.14.rx_flags.truncated	22c91a83bee96d74	cb52b0df67e94aefd4c344f8721798ca49b711bfd1ed40c40c9ba13c44b2b59c	parse_only	rejected	-22	00000900004000005a400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.15.tx_flags.present_zero	98939f53aeaccf49	8d52557367d2629aaecd42bda5fc54fe3b6f2e230e0be917016421b00422ed3d	parse_then_send_if_accepted_after_continuity_fix	accepted	0	00000a00008000000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.15.tx_flags.present_nonzero	9bb3b6803fb61426	92a040d8154c3a17d87a9591c523d0b99579de2aacc88989b754afd2cdc2e07c	parse_then_send_if_accepted_after_continuity_fix	accepted	0	00000a00008000001800400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.15.tx_flags.truncated	46b9bd85a2353002	577331b1cfdb8f6ff1699469ece5397feadbf98546b9e256fab72e2ff70f96de	parse_only	rejected	-22	00000900008000005a400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.16.rts_retries.present_zero	c67348018133e20c	cb4535519ddef2bb11b1ef4886288f0ff6e38c8f1c4a7a029722f945a52bc912	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	000009000000010000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.16.rts_retries.present_nonzero	9a3a77456ce8d21c	f3db21c97a962553f32870773f29caedbb47855f8212c5f5f3ba64952cb89aad	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	000009000000010031400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.16.rts_retries.truncated	52c486784ffc4c11	57d38b4d4006a96fa34ed20f03c0ceb7306ad6d34ba63c06546cc1795792587a	parse_only	rejected	-22	0000080000000100400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.17.data_retries.present_zero	e841f3299d99027c	ff29d469d360862844a85442d4287004f881b61263664f54f62c179e940f9347	parse_then_send_if_accepted_after_continuity_fix	accepted	0	000009000000020000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.17.data_retries.present_nonzero	48f6ea183ee3d457	354dc372d9b4cdab539f402cf26c16d2ce46a21a08bd788fc0258aa52e494e1d	parse_then_send_if_accepted_after_continuity_fix	accepted	0	00000900000002007e400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.17.data_retries.truncated	91edebe0e440d65b	5b98664482fb2276ee94935844c40ffd5e7b129b0ec2872cc826701cac30fc67	parse_only	rejected	-22	0000080000000200400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.18.xchannel.present_zero	c12e73f000bc379b	26aae99796ef8b1c99c327ce5efb2e26a832f2e56860b8421bac4cac17a8ae86	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	00001000000004000000000000000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.18.xchannel.present_nonzero	e2d8b86ab48004c6	dc3640a6ff0a1ec863b0042e256435bae10d79180bc8464d4097e45f880c3902	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	000010000000040031383f464d545b62400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.18.xchannel.truncated	15f3a6c8cc7792d1	95f41ce89582ffaee1a93fdf5aa770eed4a6977870443b7981e25323bff83b94	parse_only	rejected	-22	00000f00000004005a5a5a5a5a5a5a400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.19.mcs.present_zero	ea5f4c720844333b	0ec7b1ebaefcac35db6c8e5bf05b3a1254a106f22fbc23877ebc3d1f67f22c9a	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	00000b0000000800000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.19.mcs.present_nonzero	20636ed5fd56d0ec	b4ec3cf1cf9375bb508e271ad79d3f8864c0ce342303590004e4866a0089e97c	parse_then_send_if_accepted_after_continuity_fix	accepted	0	00000b0000000800020004400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.19.mcs.truncated	c5d8228ff71c2b6c	18bdb1f2db3187a6643403f76019394e4fce47f0aafd03bbdd542c2cd3fc4852	parse_only	rejected	-22	00000a00000008005a5a400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.20.ampdu_status.present_zero	5bfce557cf0f0d1f	982c1dfe3913944a7eaa6785c01e585d043cf3d8b063e7ac3a0bbf35203026be	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	00001000000010000000000000000000400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.20.ampdu_status.present_nonzero	7ee4471d9f5d3ea2	b8e67b786dbb90ab5dbefe76542baf716c07c0d415e0ce1b57d4097bdceb9777	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	000010000000100031383f464d545b62400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.20.ampdu_status.truncated	2b1d604ef04dbb5a	090fa7f53fda8c6819a10f4401ed281b856279335f7ce4d3ac8f1f591cf64ec3	parse_only	rejected	-22	00000f00000010005a5a5a5a5a5a5a400045230211223344550266778899aa02a1a2a3a4a51000
radiotap.21.vht.present_zero	e1ff30626693a8e1	b818c0f06b52f4db9d58fc993a4bee4cf200ad470ef9885f166a055341d9a619	parse_then_send_if_accepted_after_continuity_fix	rejected	-95	0000140000002000000000000000000000000000400045230211223344550266778899aa02a1a2a3a4a51000
